,id,age,gender,income,days_on_platform,city,purchases
3739,3739,19,Female,124280,22,Tokyo,2
3740,3740,32,Female,204003,6,Miami,3
3741,3741,,Female,44621,65,Miami,1
3742,3742,,Female,99666,26,San Francisco,3
3743,3743,36,Male,272192,25,San Francisco,0
3744,3744,39,Male,64745,61,London,0
3745,3745,,Male,141606,23,Tokyo,3
3746,3746,28,Female,90004,5,Tokyo,2
3747,3747,29,Male,269722,8,Tokyo,2
3748,3748,12,Female,71895,22,New York City,3
3749,3749,,Male,167987,25,New York City,0
3750,3750,,Male,31040,,Tokyo,0
3751,3751,,Female,45124,47,New York City,1
3752,3752,,Male,25097,7,New York City,0
3753,3753,,Female,23904,40,Tokyo,1
3754,3754,,Female,152657,20,London,1
3755,3755,40,Female,55143,39,San Francisco,3
3756,3756,14,Male,153426,20,Tokyo,2
3757,3757,,Male,40081,44,Miami,1
3758,3758,,Male,23274,24,London,0
3759,3759,38,Male,86842,38,San Francisco,0
3760,3760,15,Male,1651,9,Miami,0
3761,3761,,Male,89843,31,San Francisco,2
3762,3762,10,Male,15770,27,Miami,3
3763,3763,19,Female,61453,6,New York City,0
3764,3764,28,Male,59053,4,London,0
3765,3765,40,Female,57602,8,San Francisco,3
3766,3766,24,Female,77277,49,Miami,1
3767,3767,,Female,68457,16,London,0
3768,3768,,Male,209344,24,New York City,0
3769,3769,,Male,221628,21,Miami,1
3770,3770,,Male,84669,52,Tokyo,2
3771,3771,,Male,54981,22,London,1
3772,3772,,Female,12940,13,San Francisco,1
3773,3773,10,Female,137218,44,London,2
3774,3774,,Female,77301,15,London,0
3775,3775,49,Female,137434,33,London,1
3776,3776,,Female,56413,10,San Francisco,2
3777,3777,24,Male,115887,1,New York City,0
3778,3778,,Female,5332,31,New York City,0
3779,3779,18,Male,9100,4,Tokyo,3
3780,3780,,Female,69927,28,San Francisco,1
3781,3781,38,Male,220529,24,London,2
3782,3782,,Male,75727,29,San Francisco,0
3783,3783,23,Female,5710,18,Tokyo,0
3784,3784,,Male,90569,9,London,1
3785,3785,,Male,48408,3,San Francisco,4
3786,3786,,Female,3668,33,Miami,2
3787,3787,,Female,108407,24,Tokyo,1
3788,3788,25,Female,124743,13,New York City,0
3789,3789,,Female,2471,43,New York City,1
3790,3790,27,Female,84065,21,Miami,3
3791,3791,,Male,94910,6,Tokyo,0
3792,3792,,Female,16576,44,San Francisco,0
3793,3793,,Male,54904,55,New York City,1
3794,3794,24,Male,171166,53,Tokyo,0
3795,3795,,Female,97989,8,Tokyo,0
3796,3796,24,Male,129968,32,Tokyo,2
3797,3797,,Male,1311,28,Tokyo,0
3798,3798,22,Female,145117,44,Miami,0
3799,3799,37,Male,34311,13,New York City,2
3800,3800,44,Female,41967,22,London,2
3801,3801,36,Female,10802,7,Miami,0
3802,3802,,Male,188935,14,Tokyo,0
3803,3803,,Female,122193,24,Tokyo,1
3804,3804,,Male,26160,19,Tokyo,1
3805,3805,13,Male,112025,33,Tokyo,1
3806,3806,17,Male,104369,36,San Francisco,0
3807,3807,10,Female,81814,5,Miami,1
3808,3808,,Female,137241,18,Tokyo,1
3809,3809,36,Female,74122,4,Miami,1
3810,3810,49,Male,364,68,San Francisco,1
3811,3811,22,Male,75901,47,London,0
3812,3812,36,Female,96814,60,Miami,0
3813,3813,,Male,6439,41,San Francisco,1
3814,3814,,Male,12553,24,London,0
3815,3815,39,Female,130146,90,New York City,1
3816,3816,,Male,82190,1,Miami,0
3817,3817,,Female,78625,45,New York City,0
3818,3818,24,Female,75988,18,San Francisco,0
3819,3819,,Female,51623,55,Tokyo,1
3820,3820,42,Male,9365,10,Tokyo,1
3821,3821,13,Female,65247,40,San Francisco,4
3822,3822,,Female,222600,31,New York City,0
3823,3823,,Female,41864,12,Tokyo,1
3824,3824,48,Male,33161,20,Tokyo,3
3825,3825,,Male,147491,8,London,0
3826,3826,,Female,16355,8,London,0
3827,3827,,Male,80935,21,New York City,2
3828,3828,,Male,81853,18,San Francisco,1
3829,3829,24,Female,141581,5,Miami,0
3830,3830,,Female,31187,34,London,2
3831,3831,31,Female,99202,16,Tokyo,0
3832,3832,24,Female,91250,4,Miami,0
3833,3833,19,Male,74248,18,Miami,3
3834,3834,,Female,66290,15,New York City,0
3835,3835,50,Male,57874,66,San Francisco,5
3836,3836,,Female,258249,,London,0
3837,3837,,Male,121482,42,New York City,1
3838,3838,,Female,5210,48,New York City,2
3839,3839,24,Male,127608,35,New York City,2
3840,3840,,Female,36837,29,London,2
3841,3841,,Male,65433,56,Tokyo,2
3842,3842,,Male,63020,10,San Francisco,2
3843,3843,,Female,301032,,Tokyo,0
3844,3844,,Male,86450,6,New York City,0
3845,3845,32,Female,133029,39,San Francisco,2
3846,3846,40,Male,155863,39,Tokyo,1
3847,3847,41,Female,202487,32,New York City,1
3848,3848,10,Female,63530,15,San Francisco,5
3849,3849,46,Male,132945,13,Miami,0
3850,3850,,Female,195998,24,Miami,0
3851,3851,27,Female,5839,34,San Francisco,2
3852,3852,14,Female,1175,36,London,2
3853,3853,48,Male,43611,4,New York City,2
3854,3854,49,Female,118518,,London,0
3855,3855,,Male,4147,,New York City,1
3856,3856,,Male,91847,15,London,0
3857,3857,27,Female,11999,24,Miami,2
3858,3858,26,Female,188462,53,Miami,1
3859,3859,13,Female,41986,,Tokyo,4
3860,3860,,Female,104473,9,San Francisco,2
3861,3861,,Male,73343,36,San Francisco,3
3862,3862,20,Female,59271,3,Tokyo,2
3863,3863,,Female,145146,32,San Francisco,0
3864,3864,28,Female,14575,60,San Francisco,4
3865,3865,27,Female,21923,6,Tokyo,1
3866,3866,25,Female,23162,24,London,0
3867,3867,39,Female,36291,27,San Francisco,0
3868,3868,45,Male,46577,6,London,0
3869,3869,49,Female,5812,95,London,2
3870,3870,,Female,38413,29,London,0
3871,3871,30,Male,22550,11,New York City,1
3872,3872,,Male,233384,7,New York City,3
3873,3873,,Male,64478,10,Miami,0
3874,3874,32,Male,2880,31,New York City,0
3875,3875,45,Male,23632,,New York City,0
3876,3876,39,Female,34612,6,New York City,2
3877,3877,,Female,991,31,San Francisco,2
3878,3878,,Male,133162,36,San Francisco,0
3879,3879,,Female,82310,9,Tokyo,1
3880,3880,32,Female,50132,53,Miami,0
3881,3881,,Male,139728,10,Tokyo,1
3882,3882,11,Male,119142,1,Miami,0
3883,3883,,Male,29165,43,San Francisco,2
3884,3884,47,Female,42183,,Miami,0
3885,3885,41,Female,86306,9,New York City,0
3886,3886,10,Male,36233,52,San Francisco,0
3887,3887,,Male,27133,22,San Francisco,1
3888,3888,17,Male,46624,37,London,0
3889,3889,46,Male,79569,14,San Francisco,1
3890,3890,,Male,51207,31,London,0
3891,3891,35,Female,73809,65,San Francisco,1
3892,3892,24,Male,216510,4,London,1
3893,3893,,Female,124322,12,San Francisco,0
3894,3894,,Male,181526,15,Tokyo,0
3895,3895,37,Female,92418,57,San Francisco,0
3896,3896,35,Male,174997,30,Tokyo,1
3897,3897,,Male,58794,34,Miami,1
3898,3898,37,Female,99184,8,Miami,2
3899,3899,,Female,86263,22,New York City,1
3900,3900,,Male,5447,66,San Francisco,0
3901,3901,16,Female,24253,27,London,3
3902,3902,27,Female,12205,1,San Francisco,4
3903,3903,,Male,51203,,Miami,3
3904,3904,35,Male,49943,18,New York City,1
3905,3905,46,Male,125880,22,New York City,1
3906,3906,,Male,60740,72,Tokyo,0
3907,3907,49,Male,21555,7,London,2
3908,3908,10,Male,3048,16,Miami,0
3909,3909,,Female,200286,18,San Francisco,0
3910,3910,43,Male,95177,33,London,0
3911,3911,,Male,329,34,London,3
3912,3912,35,Male,262761,29,London,1
3913,3913,39,Male,69552,52,London,1
3914,3914,13,Male,97145,21,London,2
3915,3915,,Male,73048,45,Miami,4
3916,3916,,Male,7114,37,Tokyo,2
3917,3917,14,Female,637,24,Tokyo,0
3918,3918,39,Male,129551,17,Tokyo,0
3919,3919,16,Female,64858,17,Tokyo,1
3920,3920,,Female,88675,29,London,0
3921,3921,,Male,21160,8,San Francisco,0
3922,3922,,Male,171561,5,San Francisco,1
3923,3923,36,Male,121834,40,London,1
3924,3924,,Female,179682,11,Tokyo,0
3925,3925,,Male,79123,85,London,2
3926,3926,,Male,91002,22,Tokyo,0
3927,3927,,Male,129727,54,New York City,1
3928,3928,46,Female,26709,6,London,0
3929,3929,34,Female,4850,2,London,0
3930,3930,,Male,49474,13,San Francisco,1
3931,3931,50,Female,86402,25,London,1
3932,3932,32,Male,21392,16,London,0
3933,3933,,Female,107776,41,San Francisco,2
3934,3934,44,Male,121744,42,London,3
3935,3935,18,Female,127591,25,New York City,0
3936,3936,,Male,119528,28,San Francisco,1
3937,3937,16,Male,18141,14,Tokyo,0
3938,3938,44,Female,26974,27,Miami,0
3939,3939,49,Female,50776,1,Miami,1
3940,3940,,Male,68944,46,London,0
3941,3941,,Male,117837,2,New York City,2
3942,3942,15,Female,152452,39,Tokyo,1
3943,3943,,Male,159453,51,Tokyo,0
3944,3944,30,Female,349217,24,New York City,0
3945,3945,,Male,53792,18,New York City,1
3946,3946,50,Female,9492,8,San Francisco,1
3947,3947,,Male,177066,16,San Francisco,0
3948,3948,,Male,37636,3,San Francisco,0
3949,3949,33,Male,110575,26,Tokyo,2
3950,3950,,Male,90645,3,San Francisco,0
3951,3951,,Female,89649,55,New York City,0
3952,3952,,Male,52519,34,Tokyo,4
3953,3953,,Female,20642,3,Miami,3
3954,3954,42,Male,5777,56,San Francisco,2
3955,3955,,Female,9841,2,London,2
3956,3956,27,Male,170252,16,San Francisco,0
3957,3957,13,Female,159025,32,Miami,0
3958,3958,,Male,13525,49,London,0
3959,3959,,Female,143033,25,San Francisco,3
3960,3960,,Male,56529,7,London,0
3961,3961,39,Male,58195,7,Tokyo,0
3962,3962,22,Male,14706,57,Tokyo,1
3963,3963,33,Female,69822,37,London,3
3964,3964,16,Male,102654,9,San Francisco,1
3965,3965,,Female,90680,1,London,2
3966,3966,,Female,53391,32,New York City,0
3967,3967,32,Female,83514,4,New York City,1
3968,3968,,Female,235870,75,Tokyo,0
3969,3969,,Male,14397,15,San Francisco,0
3970,3970,32,Male,169362,7,London,0
3971,3971,,Female,76650,20,Miami,3
3972,3972,,Male,40448,13,New York City,0
3973,3973,,Male,33710,15,London,1
3974,3974,33,Male,43403,23,New York City,0
3975,3975,31,Male,6277,16,New York City,0
3976,3976,49,Female,58482,27,London,1
3977,3977,,Male,102191,13,Miami,0
3978,3978,23,Male,119497,50,Tokyo,2
3979,3979,47,Male,70850,23,New York City,0
3980,3980,14,Female,41134,48,London,0
3981,3981,48,Female,138751,,New York City,0
3982,3982,26,Female,59060,23,Tokyo,0
3983,3983,25,Female,121029,,London,2
3984,3984,48,Male,103970,47,Miami,1
3985,3985,,Female,52544,32,London,3
3986,3986,,Male,90618,36,Tokyo,1
3987,3987,15,Male,170659,7,New York City,2
3988,3988,,Female,93670,8,Tokyo,0
3989,3989,,Female,113103,11,New York City,1
3990,3990,,Male,45459,19,London,1
3991,3991,,Female,831,54,London,1
3992,3992,,Male,107998,11,London,1
3993,3993,,Female,65573,47,Tokyo,2
3994,3994,,Female,126496,57,Tokyo,0
3995,3995,,Male,232795,10,Miami,0
3996,3996,35,Male,46961,1,New York City,1
3997,3997,46,Female,51432,52,San Francisco,0
3998,3998,14,Male,49409,37,London,2
3999,3999,,Male,149963,23,New York City,1
4000,4000,,Female,6676,12,Tokyo,0
4001,4001,,Female,136904,34,Tokyo,0
4002,4002,,Male,29698,47,Miami,0
4003,4003,30,Male,192656,5,San Francisco,6
4004,4004,,Male,15877,9,Miami,1
4005,4005,31,Female,174169,18,London,1
4006,4006,17,Male,122538,25,London,0
4007,4007,39,Male,126275,60,Miami,1
4008,4008,,Female,110839,33,New York City,1
4009,4009,46,Female,6318,,Miami,2
4010,4010,,Male,114753,19,London,1
4011,4011,,Female,68217,14,Tokyo,0
4012,4012,50,Female,16790,31,New York City,1
4013,4013,48,Male,9539,,Tokyo,2
4014,4014,,Female,54555,56,Tokyo,0
4015,4015,,Female,28270,34,San Francisco,0
4016,4016,13,Male,20206,20,London,1
4017,4017,,Female,88109,51,New York City,0
4018,4018,42,Male,21397,1,New York City,0
4019,4019,,Male,38513,4,London,1
4020,4020,37,Female,58256,12,Tokyo,2
4021,4021,24,Male,47172,3,New York City,2
4022,4022,47,Female,90509,28,San Francisco,0
4023,4023,,Female,84963,11,San Francisco,2
4024,4024,,Female,242744,10,Miami,3
4025,4025,,Female,145523,4,San Francisco,2
4026,4026,,Female,2651,51,San Francisco,0
4027,4027,45,Female,145148,5,Miami,0
4028,4028,,Female,65334,3,London,0
4029,4029,50,Male,126182,13,Miami,2
4030,4030,32,Female,15220,12,San Francisco,1
4031,4031,,Male,73107,11,Tokyo,1
4032,4032,,Male,183196,12,New York City,0
4033,4033,16,Male,140005,7,New York City,0
4034,4034,46,Female,46887,53,London,0
4035,4035,47,Male,21307,59,San Francisco,1
4036,4036,20,Female,76380,12,Miami,2
4037,4037,,Female,161420,16,San Francisco,0
4038,4038,27,Female,4531,34,Tokyo,0
4039,4039,,Male,137182,8,London,1
4040,4040,40,Female,50726,49,Tokyo,2
4041,4041,,Male,25169,14,San Francisco,0
4042,4042,28,Male,183961,4,San Francisco,0
4043,4043,24,Male,24472,14,San Francisco,4
4044,4044,,Female,67750,18,New York City,0
4045,4045,,Female,113075,18,London,0
4046,4046,17,Female,62701,42,Tokyo,2
4047,4047,33,Female,4897,53,London,3
4048,4048,,Female,62983,37,Tokyo,0
4049,4049,14,Male,15973,18,Tokyo,2
4050,4050,,Female,26716,33,Tokyo,1
4051,4051,,Female,41076,25,London,2
4052,4052,,Male,170277,18,Tokyo,3
4053,4053,,Male,100844,23,New York City,0
4054,4054,,Male,105977,8,London,0
4055,4055,11,Female,659,30,New York City,3
4056,4056,,Male,108582,4,San Francisco,0
4057,4057,,Male,31029,12,Tokyo,3
4058,4058,,Female,74874,24,Tokyo,2
4059,4059,,Female,39988,2,New York City,2
4060,4060,18,Male,64870,23,Tokyo,0
4061,4061,31,Male,7025,17,Tokyo,0
4062,4062,,Female,150525,37,San Francisco,2
4063,4063,44,Female,24482,11,London,1
4064,4064,,Female,40868,5,Miami,1
4065,4065,25,Male,51172,17,Miami,0
4066,4066,,Female,102934,9,Tokyo,3
4067,4067,,Female,24993,1,Miami,1
4068,4068,,Female,149766,15,Tokyo,0
4069,4069,31,Male,77668,10,New York City,1
4070,4070,34,Female,39591,25,New York City,1
4071,4071,48,Male,87195,16,San Francisco,1
4072,4072,,Male,146739,25,New York City,2
4073,4073,,Male,113623,52,Tokyo,3
4074,4074,,Male,80603,6,Tokyo,1
4075,4075,40,Male,34684,3,Tokyo,0
4076,4076,,Male,74509,15,Miami,1
4077,4077,42,Female,25769,7,Tokyo,1
4078,4078,,Female,21425,34,San Francisco,0
4079,4079,,Male,72881,26,London,0
4080,4080,,Female,49875,16,London,2
4081,4081,,Male,147257,4,Miami,1
4082,4082,,Male,37842,3,London,0
4083,4083,,Female,141180,8,Tokyo,1
4084,4084,,Female,57587,19,Tokyo,0
4085,4085,49,Male,37875,41,Tokyo,2
4086,4086,37,Male,178104,13,Miami,0
4087,4087,32,Female,164340,27,San Francisco,1
4088,4088,,Male,269,39,Miami,0
4089,4089,,Female,54635,17,San Francisco,1
4090,4090,14,Male,855,6,New York City,0
4091,4091,,Male,57947,45,Miami,1
4092,4092,,Female,222423,9,Tokyo,0
4093,4093,26,Female,27032,35,San Francisco,1
4094,4094,,Male,27828,,Tokyo,1
4095,4095,,Female,76771,53,San Francisco,0
4096,4096,33,Female,41020,26,Miami,0
4097,4097,50,Male,47366,7,Miami,0
4098,4098,38,Male,79731,20,New York City,0
4099,4099,35,Female,31384,21,Miami,0
4100,4100,11,Female,108721,12,San Francisco,1
4101,4101,,Male,102261,24,New York City,0
4102,4102,34,Male,61229,10,Miami,2
4103,4103,47,Female,61946,3,Tokyo,1
4104,4104,48,Male,59772,42,London,0
4105,4105,17,Male,233722,13,New York City,0
4106,4106,35,Female,11541,26,Miami,4
4107,4107,,Female,18255,1,New York City,0
4108,4108,11,Male,40828,6,New York City,3
4109,4109,48,Female,40808,19,San Francisco,1
4110,4110,,Female,75081,27,New York City,0
4111,4111,42,Male,203318,39,San Francisco,3
4112,4112,23,Female,126018,46,London,0
4113,4113,21,Female,28473,9,London,2
4114,4114,,Male,239928,35,Tokyo,4
4115,4115,31,Female,38339,9,San Francisco,4
4116,4116,,Female,122262,10,London,1
4117,4117,,Male,22113,28,Tokyo,4
4118,4118,39,Male,241326,20,New York City,4
4119,4119,45,Female,30944,33,Tokyo,0
4120,4120,11,Male,83732,38,San Francisco,0
4121,4121,24,Male,233936,15,London,1
4122,4122,,Female,183841,14,New York City,1
4123,4123,27,Female,152288,13,San Francisco,1
4124,4124,,Male,77883,41,Tokyo,0
4125,4125,36,Female,79362,57,London,0
4126,4126,30,Female,4707,25,New York City,0
4127,4127,,Male,36798,30,New York City,3
4128,4128,,Male,69890,39,Tokyo,0
4129,4129,,Male,43384,78,Tokyo,3
4130,4130,26,Male,129833,34,London,2
4131,4131,,Female,113463,34,San Francisco,1
4132,4132,22,Male,129561,10,New York City,2
4133,4133,,Female,62523,19,New York City,0
4134,4134,31,Female,53349,23,London,0
4135,4135,,Female,63691,48,San Francisco,1
4136,4136,25,Male,40399,35,Tokyo,1
4137,4137,,Male,20453,22,London,2
4138,4138,41,Male,81216,5,San Francisco,2
4139,4139,,Female,142131,53,San Francisco,0
4140,4140,50,Male,114038,12,Tokyo,2
4141,4141,,Male,18243,78,Miami,5
4142,4142,48,Male,52598,50,Tokyo,2
4143,4143,,Female,72641,21,San Francisco,1
4144,4144,,Male,46396,29,New York City,1
4145,4145,48,Male,111161,29,Tokyo,2
4146,4146,,Male,32194,12,London,0
4147,4147,48,Female,52554,30,Tokyo,0
4148,4148,44,Male,56391,22,Miami,1
4149,4149,35,Female,88465,10,Miami,3
4150,4150,,Female,19972,63,Miami,0
4151,4151,43,Female,19037,19,New York City,2
4152,4152,33,Male,71810,6,San Francisco,1
4153,4153,47,Male,76805,63,New York City,0
4154,4154,21,Male,78679,27,London,1
4155,4155,47,Female,45307,22,London,1
4156,4156,32,Male,50034,4,San Francisco,2
4157,4157,,Male,145672,16,San Francisco,0
4158,4158,27,Female,37644,8,Tokyo,2
4159,4159,,Female,103509,14,Miami,1
4160,4160,11,Male,10456,21,New York City,0
4161,4161,17,Female,56012,23,London,0
4162,4162,,Male,135670,22,Tokyo,4
4163,4163,,Female,130006,7,Miami,2
4164,4164,,Female,21332,5,New York City,0
4165,4165,,Female,13575,13,San Francisco,2
4166,4166,21,Female,42958,29,Tokyo,0
4167,4167,,Male,96963,2,London,1
4168,4168,13,Female,26161,14,London,0
4169,4169,,Male,75271,28,San Francisco,0
4170,4170,,Male,70974,34,Miami,0
4171,4171,10,Female,29173,33,Miami,0
4172,4172,,Male,82390,20,London,0
4173,4173,34,Female,838,8,Tokyo,1
4174,4174,42,Female,10084,40,London,0
4175,4175,,Male,70187,42,New York City,0
4176,4176,35,Female,29253,12,New York City,2
4177,4177,,Female,66181,41,Miami,2
4178,4178,,Female,138045,18,New York City,2
4179,4179,,Male,85267,14,San Francisco,1
4180,4180,36,Male,20917,39,London,2
4181,4181,10,Male,38039,19,London,1
4182,4182,,Male,167643,10,Miami,3
4183,4183,33,Male,12354,8,Miami,2
4184,4184,,Female,17575,25,London,1
4185,4185,,Female,149615,2,London,1
4186,4186,,Male,44983,8,New York City,0
4187,4187,,Male,7244,17,New York City,0
4188,4188,,Female,107175,,Tokyo,0
4189,4189,,Female,2134,55,Miami,2
4190,4190,34,Male,134549,15,Tokyo,1
4191,4191,,Female,31666,35,Tokyo,2
4192,4192,10,Male,71974,36,London,0
4193,4193,50,Male,23468,15,New York City,0
4194,4194,,Male,64623,16,Miami,2
4195,4195,,Male,63008,34,Miami,0
4196,4196,25,Male,56130,9,New York City,0
4197,4197,,Male,8485,7,Miami,3
4198,4198,,Female,273579,51,New York City,1
4199,4199,,Female,108851,9,Miami,2
4200,4200,,Female,51696,36,Tokyo,2
4201,4201,,Male,145007,74,New York City,2
4202,4202,,Female,134954,40,San Francisco,3
4203,4203,20,Male,62518,16,London,0
4204,4204,,Female,194849,39,Tokyo,0
4205,4205,,Male,107145,11,Tokyo,1
4206,4206,40,Male,51530,24,London,1
4207,4207,,Female,66870,3,London,1
4208,4208,,Male,143634,15,New York City,0
4209,4209,,Male,106275,18,Miami,1
4210,4210,42,Female,57296,65,London,1
4211,4211,48,Male,105710,56,New York City,4
4212,4212,,Male,50805,19,Tokyo,0
4213,4213,26,Female,131923,5,Tokyo,0
4214,4214,17,Male,75468,2,London,0
4215,4215,,Female,84883,27,Tokyo,0
4216,4216,49,Female,152159,20,London,0
4217,4217,19,Female,87946,9,Miami,0
4218,4218,,Male,71455,14,San Francisco,2
4219,4219,,Male,188404,20,Miami,0
4220,4220,,Female,12367,29,Miami,2
4221,4221,,Male,98469,30,Miami,1
4222,4222,18,Male,135362,9,San Francisco,2
4223,4223,25,Female,113477,37,Tokyo,1
4224,4224,15,Female,120186,47,New York City,0
4225,4225,,Male,46421,30,Miami,0
4226,4226,35,Male,50185,2,London,3
4227,4227,22,Male,133259,5,London,1
4228,4228,,Female,51526,48,San Francisco,0
4229,4229,,Female,78389,1,Tokyo,2
4230,4230,12,Male,90218,23,New York City,0
4231,4231,36,Male,23626,25,London,1
4232,4232,29,Male,120608,62,Tokyo,0
4233,4233,19,Female,114844,22,London,0
4234,4234,,Male,164041,30,Tokyo,4
4235,4235,,Male,29415,26,Miami,2
4236,4236,,Female,51120,16,New York City,2
4237,4237,21,Female,86332,2,Miami,0
4238,4238,17,Female,48600,8,Miami,0
4239,4239,,Male,48025,13,Miami,2
4240,4240,,Male,62497,89,Miami,3
4241,4241,,Male,50274,49,Tokyo,0
4242,4242,,Female,125913,7,Tokyo,0
4243,4243,48,Male,142212,18,Tokyo,1
4244,4244,,Male,18758,17,London,0
4245,4245,,Female,164229,43,Miami,0
4246,4246,16,Male,6645,74,Tokyo,0
4247,4247,,Male,202945,14,Tokyo,0
4248,4248,,Female,61933,8,New York City,0
4249,4249,49,Female,15332,52,London,0
4250,4250,,Male,69662,65,San Francisco,1
4251,4251,38,Male,18712,31,San Francisco,2
4252,4252,31,Female,114482,17,London,1
4253,4253,,Male,39351,10,New York City,1
4254,4254,26,Male,135803,14,Miami,0
4255,4255,,Male,22548,28,Tokyo,2
4256,4256,31,Female,115050,80,San Francisco,1
4257,4257,,Male,151017,27,Tokyo,1
4258,4258,18,Male,58525,15,London,0
4259,4259,,Female,10166,11,London,1
4260,4260,39,Female,164322,48,New York City,3
4261,4261,,Male,59673,25,San Francisco,0
4262,4262,14,Female,44077,11,Tokyo,0
4263,4263,38,Male,108238,15,London,0
4264,4264,20,Male,98575,16,New York City,1
4265,4265,23,Female,24307,6,San Francisco,0
4266,4266,17,Female,49640,1,New York City,3
4267,4267,,Male,95274,,San Francisco,0
4268,4268,29,Female,43235,24,London,3
4269,4269,,Male,64195,24,New York City,0
4270,4270,36,Male,160585,9,London,0
4271,4271,,Male,52804,37,New York City,1
4272,4272,,Male,148965,25,San Francisco,3
4273,4273,,Male,104629,11,San Francisco,1
4274,4274,,Female,15851,22,Tokyo,0
4275,4275,21,Male,142588,23,Miami,0
4276,4276,26,Male,114171,26,London,2
4277,4277,,Male,193464,35,New York City,3
4278,4278,39,Female,103939,11,Tokyo,1
4279,4279,,Female,7520,14,London,1
4280,4280,,Female,232512,5,London,0
4281,4281,,Female,63228,13,San Francisco,1
4282,4282,13,Female,37837,33,Miami,0
4283,4283,49,Female,104643,37,San Francisco,0
4284,4284,19,Female,84402,24,San Francisco,3
4285,4285,,Male,199158,18,New York City,0
4286,4286,11,Female,90185,39,Tokyo,3
4287,4287,17,Male,165706,79,New York City,1
4288,4288,,Female,48338,13,Tokyo,3
4289,4289,40,Male,18166,20,London,0
4290,4290,,Male,48178,2,Tokyo,1
4291,4291,,Male,106660,9,Miami,1
4292,4292,25,Female,61332,46,San Francisco,0
4293,4293,12,Female,197569,3,Miami,1
4294,4294,15,Male,94329,5,Tokyo,0
4295,4295,,Female,84274,23,Miami,0
4296,4296,,Female,40327,19,San Francisco,0
4297,4297,13,Male,180357,48,Tokyo,1
4298,4298,20,Female,30422,22,San Francisco,3
4299,4299,38,Male,134580,8,San Francisco,3
4300,4300,,Female,63774,28,Tokyo,0
4301,4301,40,Female,2428,11,New York City,2
4302,4302,,Male,126182,41,Tokyo,1
4303,4303,,Female,30437,16,Miami,1
4304,4304,,Female,11918,6,New York City,2
4305,4305,10,Male,132324,11,Tokyo,1
4306,4306,,Male,7397,21,Tokyo,0
4307,4307,22,Female,82235,12,London,1
4308,4308,,Male,61984,41,Tokyo,1
4309,4309,15,Female,171957,31,New York City,1
4310,4310,28,Male,125090,30,Tokyo,2
4311,4311,,Male,40134,7,New York City,0
4312,4312,,Male,85932,14,Miami,4
4313,4313,49,Female,99251,2,Tokyo,4
4314,4314,,Female,128608,16,San Francisco,2
4315,4315,,Female,117813,6,Tokyo,2
4316,4316,16,Male,71746,2,New York City,0
4317,4317,,Female,131209,36,London,2
4318,4318,10,Male,34210,13,London,3
4319,4319,,Female,1025,14,New York City,1
4320,4320,35,Female,16847,35,Miami,1
4321,4321,,Male,73254,9,Miami,2
4322,4322,,Male,105938,20,London,0
4323,4323,14,Female,78160,2,Tokyo,1
4324,4324,31,Female,88384,25,London,2
4325,4325,,Female,56386,12,Tokyo,1
4326,4326,15,Female,147609,17,London,0
4327,4327,,Female,44639,4,New York City,2
4328,4328,,Male,59812,38,San Francisco,3
4329,4329,33,Female,38850,46,San Francisco,0
4330,4330,,Female,10853,12,San Francisco,0
4331,4331,,Female,72417,24,New York City,1
4332,4332,20,Female,17251,15,Miami,2
4333,4333,,Male,41619,43,Tokyo,1
4334,4334,36,Female,84417,10,London,5
4335,4335,,Female,37751,13,San Francisco,0
4336,4336,10,Male,57548,24,San Francisco,2
4337,4337,33,Female,83083,48,Miami,2
4338,4338,16,Male,87771,42,Miami,1
4339,4339,44,Female,84036,14,New York City,1
4340,4340,,Female,30949,44,Tokyo,2
4341,4341,,Female,189055,31,Miami,1
4342,4342,33,Female,45443,11,Tokyo,1
4343,4343,20,Female,48640,20,New York City,2
4344,4344,,Male,89163,17,London,1
4345,4345,,Female,4656,2,San Francisco,1
4346,4346,35,Male,19724,6,Miami,5
4347,4347,44,Female,1289,43,New York City,2
4348,4348,34,Female,90398,42,Tokyo,0
4349,4349,18,Male,68240,15,Tokyo,0
4350,4350,,Female,51381,28,Miami,1
4351,4351,40,Female,57211,17,London,0
4352,4352,,Female,150026,20,London,1
4353,4353,43,Female,63502,38,Miami,3
4354,4354,25,Female,1848,,London,2
4355,4355,,Male,22499,27,New York City,1
4356,4356,15,Female,59535,3,New York City,1
4357,4357,,Male,51174,35,New York City,0
4358,4358,33,Male,32618,26,London,1
4359,4359,,Male,43654,22,Tokyo,0
4360,4360,49,Female,209652,19,London,0
4361,4361,,Female,49576,50,London,1
4362,4362,26,Female,54372,9,San Francisco,2
4363,4363,14,Male,69398,44,New York City,0
4364,4364,,Female,30418,19,New York City,0
4365,4365,46,Male,47109,40,New York City,0
4366,4366,10,Female,108652,6,San Francisco,1
4367,4367,38,Male,78763,13,Miami,4
4368,4368,33,Female,25886,36,London,1
4369,4369,,Female,208431,31,Tokyo,1
4370,4370,15,Male,123550,41,San Francisco,1
4371,4371,,Female,209440,10,New York City,0
4372,4372,,Female,26007,25,Miami,1
4373,4373,,Female,115215,60,Miami,0
4374,4374,,Male,197043,31,Miami,1
4375,4375,,Male,27422,52,San Francisco,4
4376,4376,,Female,106173,17,San Francisco,1
